6.495652173913043725e+01,5.335714285714285410e+01,5.975999999999999801e+01,4.668750000000000000e+01,4.668750000000000000e+01,6.225000000000000000e+01
1.560869565217391219e+01,1.282142857142857117e+01,1.435999999999999943e+01,1.121875000000000000e+01,1.121875000000000000e+01,1.495833333333333393e+01
7.826086956521739246e+00,6.428571428571428825e+00,7.200000000000000178e+00,5.625000000000000000e+00,5.625000000000000000e+00,7.500000000000000000e+00
6.947826086956521863e+01,5.707142857142856940e+01,6.392000000000000171e+01,4.993750000000000000e+01,4.993750000000000000e+01,6.658333333333332860e+01
6.434782608695652328e+00,5.285714285714285587e+00,5.919999999999999929e+00,4.625000000000000000e+00,4.625000000000000000e+00,6.166666666666666963e+00
6.434782608695652328e+00,5.285714285714285587e+00,5.919999999999999929e+00,4.625000000000000000e+00,4.625000000000000000e+00,6.166666666666666963e+00
