4.166666666666666852e-01,3.750000000000000000e-01,2.500000000000000000e-01,4.230769230769230727e-01,5.000000000000000000e-01,6.666666666666666297e-01,2.800000000000000266e-01,3.939393939393939226e-01,5.238095238095238360e-01,4.799999999999999822e-01,4.827586206896551935e-01
2.083333333333333426e-01,2.500000000000000000e-01,1.875000000000000000e-01,2.307692307692307820e-01,3.214285714285714524e-01,3.333333333333333148e-01,2.399999999999999911e-01,3.030303030303030387e-01,3.333333333333333148e-01,3.599999999999999867e-01,3.103448275862069061e-01
9.166666666666666297e-01,6.875000000000000000e-01,9.375000000000000000e-01,7.307692307692307265e-01,8.214285714285713969e-01,7.333333333333332815e-01,8.000000000000000444e-01,7.878787878787878451e-01,8.095238095238095344e-01,8.800000000000000044e-01,9.310344827586206629e-01
7.500000000000000000e-01,8.125000000000000000e-01,8.125000000000000000e-01,8.461538461538461453e-01,7.500000000000000000e-01,8.000000000000000444e-01,8.800000000000000044e-01,5.151515151515151381e-01,5.238095238095238360e-01,7.199999999999999734e-01,8.965517241379310498e-01
9.583333333333333703e-01,8.750000000000000000e-01,6.875000000000000000e-01,8.461538461538461453e-01,8.571428571428570953e-01,8.666666666666666963e-01,9.200000000000000400e-01,5.151515151515151381e-01,5.714285714285713969e-01,6.800000000000000488e-01,8.965517241379310498e-01
9.166666666666666297e-01,8.125000000000000000e-01,7.500000000000000000e-01,7.692307692307692735e-01,8.928571428571429047e-01,8.666666666666666963e-01,8.399999999999999689e-01,7.575757575757575690e-01,6.666666666666666297e-01,7.600000000000000089e-01,8.965517241379310498e-01
7.916666666666666297e-01,8.125000000000000000e-01,7.500000000000000000e-01,8.076923076923077094e-01,8.214285714285713969e-01,8.000000000000000444e-01,8.800000000000000044e-01,6.363636363636363535e-01,7.142857142857143016e-01,7.600000000000000089e-01,9.310344827586206629e-01
2.500000000000000000e-01,3.125000000000000000e-01,1.875000000000000000e-01,3.076923076923077094e-01,3.928571428571428492e-01,4.000000000000000222e-01,2.000000000000000111e-01,3.333333333333333148e-01,3.333333333333333148e-01,4.000000000000000222e-01,2.758620689655172376e-01
7.500000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.538461538461538547e-01,7.142857142857143016e-01,8.000000000000000444e-01,4.799999999999999822e-01,6.363636363636363535e-01,6.190476190476190688e-01,5.600000000000000533e-01,6.551724137931034253e-01
7.500000000000000000e-01,6.250000000000000000e-01,8.125000000000000000e-01,6.923076923076922906e-01,7.500000000000000000e-01,7.333333333333332815e-01,7.600000000000000089e-01,6.060606060606060774e-01,9.047619047619047672e-01,1.000000000000000000e+00,9.310344827586206629e-01
6.666666666666666297e-01,6.250000000000000000e-01,5.000000000000000000e-01,6.538461538461538547e-01,7.857142857142856984e-01,8.000000000000000444e-01,6.800000000000000488e-01,5.151515151515151381e-01,4.761904761904761640e-01,6.800000000000000488e-01,1.000000000000000000e+00
