9.130434782608695121e-01,6.071428571428570953e-01,5.600000000000000533e-01,6.875000000000000000e-01,6.562500000000000000e-01,4.583333333333333148e-01
8.695652173913043237e-02,3.571428571428571230e-02,1.600000000000000033e-01,3.125000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.217391304347825942e-01,4.642857142857143016e-01,6.800000000000000488e-01,4.375000000000000000e-01,3.750000000000000000e-01,4.583333333333333148e-01
8.260869565217391353e-01,6.785714285714286031e-01,7.199999999999999734e-01,8.437500000000000000e-01,5.937500000000000000e-01,7.916666666666666297e-01
1.739130434782608647e-01,2.857142857142856984e-01,2.000000000000000111e-01,2.500000000000000000e-01,3.125000000000000000e-01,3.333333333333333148e-01
1.739130434782608647e-01,2.857142857142856984e-01,2.000000000000000111e-01,2.500000000000000000e-01,3.125000000000000000e-01,3.333333333333333148e-01
