1.880000000000000071e+01,1.342857142857142883e+01,7.421052631578947789e+00,5.222222222222222321e+00,8.057142857142856940e+00,6.000000000000000000e+00,6.266666666666666607e+00,1.566666666666666607e+01,7.230769230769230838e+00
1.118666666666666600e+02,7.990476190476189799e+01,4.415789473684210265e+01,3.107407407407407263e+01,4.794285714285714306e+01,3.570212765957446521e+01,3.728888888888889142e+01,9.322222222222222854e+01,4.302564102564102910e+01
4.193333333333333002e+01,2.995238095238095255e+01,1.655263157894736992e+01,1.164814814814814881e+01,1.797142857142857153e+01,1.338297872340425521e+01,1.397777777777777786e+01,3.494444444444444287e+01,1.612820512820512775e+01
6.466666666666667140e+01,4.619047619047618980e+01,2.552631578947368496e+01,1.796296296296296191e+01,2.771428571428571530e+01,2.063829787234042712e+01,2.155555555555555713e+01,5.388888888888888573e+01,2.487179487179487225e+01
3.633333333333333570e+01,2.595238095238095255e+01,1.434210526315789558e+01,1.009259259259259345e+01,1.557142857142857117e+01,1.159574468085106425e+01,1.211111111111111072e+01,3.027777777777777857e+01,1.397435897435897445e+01
9.286666666666666003e+01,6.633333333333332860e+01,3.665789473684210265e+01,2.579629629629629761e+01,3.979999999999999716e+01,2.963829787234042712e+01,3.095555555555555571e+01,7.738888888888888573e+01,3.571794871794871540e+01
9.800000000000000000e+01,7.000000000000000000e+01,3.868421052631578760e+01,2.722222222222222143e+01,4.200000000000000000e+01,3.127659574468085069e+01,3.266666666666666430e+01,8.166666666666667140e+01,3.769230769230769340e+01
3.300000000000000000e+01,2.357142857142857295e+01,1.302631578947368496e+01,9.166666666666666075e+00,1.414285714285714235e+01,1.053191489361702082e+01,1.100000000000000000e+01,2.750000000000000000e+01,1.269230769230769162e+01
1.063333333333333286e+02,7.595238095238094900e+01,4.197368421052631504e+01,2.953703703703703809e+01,4.557142857142856940e+01,3.393617021276595835e+01,3.544444444444444287e+01,8.861111111111111427e+01,4.089743589743589780e+01
